CUST_ID,BALANCE,PURCHASES,PURCHASES_FREQUENCY,PAYMENTS
C11010,0.04661412897895755,0.030308381578386594,1.0,0.0
C11011,0.29265903519214853,0.008873242567175853,1.0,0.031306454934089296
C11012,0.0016536225318522285,0.005716811954101556,0.166667,0.0
C11013,0.07688813875857237,0.007502920600649638,0.583333,0.014194097437768628
C11014,0.0060068002781995195,0.0037112886593418334,0.333333,0.0033458821934579954
C11015,0.0711706288188663,0.03430005605677211,1.0,0.13732551263461315
C11016,0.0187798444501787,0.06261168276964908,0.916667,0.07931769353915835
C11017,0.07185204832117759,0.0006933176616352876,0.083333,0.03773045899342168
C11018,0.15071476694648386,0.009996213262065715,0.272727,0.11742809786783806
C11019,0.14688929496504174,0.04480483821534324,1.0,0.0
C11020,0.05542847187055283,0.003466588308176438,0.25,0.004520786633397861
C11021,0.17967352331232525,0.0007341010534961869,0.083333,0.007984652639701505
C11022,0.008701342085912965,0.03684718279544458,1.0,0.03145576330400129
C11023,0.27924932595774804,0.0,0.0,0.06219972571795858
C11024,0.08046355211732494,0.05326514893992749,0.916667,0.026582855107571916
C11025,0.07911072769088752,0.024241240288199916,1.0,0.05546298908557788
C11026,0.010282153090630035,0.0,0.0,0.010859812539204886
C11027,0.14940606670668471,0.014989731761514222,0.666667,0.11842107493916164
C11028,0.06660415634763937,0.031266179536239815,1.0,0.06630869718712423
C11029,0.06566116242132726,0.009053709076160333,0.272727,0.005398573303870347
C11030,0.0004990757153845968,0.001970245660800044,1.0,0.02142943094320418
C11031,0.11999433411673921,0.0,0.0,0.007524860073414067
C11032,0.15379590343116215,0.003281431709127955,1.0,0.02253181743303022
C11033,0.07667741183520539,0.019126595114924542,1.0,0.023399546353488194
C11034,0.10620462213346413,0.0004588131584351168,0.416667,0.040663147573214035
C11035,0.0867045865258883,0.014685691575191217,0.583333,0.0
C11036,0.00401630633306698,0.0014070270192010248,0.083333,0.009113027466474317
C11038,0.19776533916056324,0.001321789730211745,0.25,0.020106859824298325
C11039,0.0568749009827086,0.0,0.0,0.006098011424561776
C11040,0.013134574650702956,0.05416014047431492,0.916667,0.06222005471726409
C11041,0.0021607027050902262,0.01682314914262095,1.0,0.017501023436156858
C11042,0.1754035126865138,0.03637001711067205,0.833333,0.1217200645568817
C11043,0.00512782505322484,0.022279763056649964,1.0,0.02758838319195403
C11044,0.013293139951821051,0.0,0.0,0.0
C11045,0.06510951191650627,0.07981615662616943,0.583333,0.07846984970354384
C11046,0.20198866751300895,0.016079667908996755,0.545455,0.040847885900630335
C11047,0.6497528462030998,0.016928166376662765,0.75,0.2768228651820722
C11048,0.10283637898394833,0.0,0.0,0.00796645244249024
C11049,0.021620787020099275,0.02116290987053924,0.5,0.02881258169496879
C11050,0.08132941348508468,0.014756450760069878,1.0,0.0
C11051,0.1117542514483495,0.0,0.0,0.0027386260771218897
C11052,0.05496915625026046,0.0,0.0,0.0017325861386243181
C11053,0.03363919497732206,0.05090929630908265,0.5,0.022588204762629797
C11054,0.014183383329853796,0.06242428308404825,0.666667,0.07085846233027046
C11055,0.08315971771199464,0.0009308809192250258,0.090909,0.006267782149500606
C11056,0.019974899347683997,0.024225334765374168,0.083333,0.04852618996827383
C11057,0.023389479239287747,0.006262493737200388,0.833333,0.009223785879435684
C11058,0.006193805376585991,0.027913784725273897,1.0,0.008980956013586113
C11059,0.1369597623722799,0.0042349474108357805,0.083333,0.024522948297307053
C11060,0.0025479688575032874,0.01050111165330365,1.0,0.007503998538421295
C11061,0.056533277096524996,0.0009308809192250258,0.083333,0.0059105122748917965
C11062,0.1204709997657025,0.0005972727738028698,0.083333,0.00294478242956497
C11063,0.0013427927292254077,0.0009308809192250258,0.083333,0.009689296496158309
C11064,0.2651581009658946,0.0,0.0,0.1690514761396363
C11065,0.28966871367447533,0.0,0.0,0.028458024181885835
C11066,0.015794776583298673,0.05283386457099848,0.75,0.06479669868235495
C11067,0.05950123454859743,0.0017520545143442326,0.583333,0.0
C11068,0.306789315563327,0.0092290776611622,0.916667,0.08736908352121979
C11069,0.00041907235904710025,0.0,0.0,0.0039039566251360515
C11070,0.24561302861202308,0.0025489619913062044,0.583333,0.02144784767588075
C11071,0.057515517022000806,0.0024266118157235065,0.083333,0.007197207688288712
C11072,0.3377954674715133,0.0,0.0,0.03055739486164744
C11073,0.017236810516595855,0.031722545691163284,1.0,0.020746157925457014
C11074,0.023566951770370357,0.0006602831142279592,0.083333,0.0
C11075,0.010984445937886406,0.0006933176616352876,0.5,0.012537285049149242
C11076,0.07684144965860082,0.0,0.0,0.3390008813023011
C11077,0.368860897423413,0.0026590771493306326,0.333333,0.0
C11078,0.003607106191218093,0.014975049740444299,1.0,0.01651209212584827
C11079,0.06659324118261313,0.0,0.0,0.00985699259722912
C11080,0.0014876692678961426,0.005966406312290258,1.0,0.0
C11081,0.007370073770024598,0.021258750841412353,0.083333,0.06333898080617964
C11082,0.09652331301421775,0.054695626409448535,1.0,0.03728327368854774
C11083,0.08866889628933099,0.005709674860525898,0.166667,0.010803758500331053
C11084,0.0550364724647574,0.0,0.0,0.00729268797946291
C11085,0.25534874782741696,0.02655753302893969,0.5,0.03397834684304864
C11086,0.02910706075332994,0.0018352526337404671,0.083333,0.008164537698173503
C11087,0.0034471831307202336,0.015001966779072493,0.5,0.02568495408057009
C11088,0.07297109101116575,0.1235335056975418,1.0,0.12871921857373692
C11089,0.012086317508787796,0.015294791532633748,0.666667,0.02379704847023228
C11090,0.0029688683838469117,0.010194216629550381,1.0,0.009789774058374464
C11091,0.002067735834402289,0.005230470006160331,0.75,0.003240691302999779
C11092,0.0027353631774446325,0.004693148818392984,1.0,0.0
C11093,0.011812001592661835,0.03990247059670384,1.0,0.037631659891580904
C11094,0.4633314081709859,0.0758367171653422,1.0,0.5550109504920442
C11095,0.05279237720360314,0.0,0.0,0.006850090257297239
C11096,0.008446720087300567,0.09594252151884691,0.888889,0.08620691887036325
C11097,0.08373240802591735,0.0012235017558269781,1.0,0.008335042924501726
C11098,0.3130714527553173,0.006526974033418319,1.0,0.037355903287604485
C11099,0.04542190890827609,0.0013601261185609908,0.083333,0.008145801337620816
C11100,0.14092982338726417,0.0026509204709584525,0.083333,0.01203486135583713
C11101,0.00036311157313765826,0.001455967089434104,0.166667,0.00042491876365344537
C11102,0.0917453540809609,0.005820809603346848,0.333333,0.008297515788583988
C11103,0.21370034625216736,0.005298578270568032,0.166667,0.0217861862232414
C11104,0.031579325545799106,0.0007300227143100968,0.083333,0.0050373542348229935
C11105,0.055186637784984956,0.003058754389567445,0.5,0.004704503441005043
C11106,0.0032891414302664195,0.012465647639243165,1.0,0.010146933131807367
C11107,0.042759201768891614,0.0,0.0,0.00507058344833076
C11108,0.05392359372718864,0.003139505505452026,0.083333,0.03304499164789411
C11109,0.0022121170240542534,0.009255586865871785,0.25,0.01564024640938656
C11110,0.01930335972937436,0.0,0.0,0.0054060732619709406
C11111,0.17902147381109013,0.0,0.0,0.04343417240705873
C11112,0.0007990619273212914,0.0027120955587498015,0.166667,0.015380620031614155
C11113,0.010833589555103253,0.03250436331313672,0.333333,0.03165550150818775
C11114,0.20438979886307146,0.018964073298358856,1.0,0.018763983660433706
C11115,0.002062372852891745,0.008798812877029712,0.333333,0.01470320656252984
C11116,0.021739474808505518,0.020101929931277945,0.5,0.01750511943229572
C11117,0.08137314592957517,0.0,0.0,0.01564157541231657
C11118,0.00045375913076378937,0.0,0.0,0.22214836857247625
C11119,0.004505451122443547,0.019004652773260453,1.0,0.017259429141427224
C11120,0.0025288874965787153,0.013218712969954671,0.333333,0.014859979205466204
C11121,0.21975975676564108,0.0,0.0,0.0
C11122,0.21249515820358553,0.03583718209600941,1.0,0.033944297957140816
C11123,0.07996744902117649,0.0,0.0,0.02189558700634973
C11124,0.10586748579536671,0.027989030083257253,0.75,0.07063023574395716
C11125,0.0037941178011362433,0.013570673641714232,0.416667,0.02846380494736383
C11126,0.28024493752357593,0.01388613317775829,0.583333,0.025092368631389333
C11128,0.0003952868365833074,0.0013407540074270635,0.416667,0.0037052591830981497
C11129,0.06631722843484893,0.006383008660149344,0.583333,0.03865264127007188
C11130,0.0971746080179758,0.0,0.0,0.00982693702907509
C11131,0.15857788076715018,0.023619293562321203,0.75,0.015867347890592135
C11132,0.07258470060725117,0.0023048733910187224,0.583333,0.05482748667388343
C11133,0.00033286093991430793,0.0034869800041068878,0.166667,0.009775119459361175
C11134,0.1930390997480617,0.04598531349275697,1.0,0.040517095969253215
C11135,0.0236870880069887,0.0006576321937570007,0.083333,0.0
C11136,0.30766711808245123,0.01827463005895035,0.166667,0.07784992463595805
C11137,0.001868303477806549,0.00947214667665316,0.833333,0.008921709244743193
C11138,0.00804293344384509,0.024433330063864753,1.0,0.021851778587257786
C11139,0.1649254584849274,0.04000402124243749,1.0,0.10570169584645996
C11140,0.11762440686667987,0.0018352526337404671,0.090909,0.010215283735345394
C11141,0.026793575722425453,0.008905869280664573,0.333333,0.009547933240886196
C11142,0.03591692671063566,0.005995158603552193,0.5,0.031118459781575285
C11143,0.03691897009439184,0.006851405915671773,0.583333,0.045361444709135966
C11145,0.1842427841369443,0.0,0.0,0.08887975292448151
C11146,0.4261397872221332,0.007818584053652999,0.5,0.03908684710438642
C11148,0.22553809591143364,0.0,0.0,0.061696927291915074
C11149,0.013465918771322536,0.004207826455248282,0.75,0.013602383276197623
C11150,0.015647939811030815,0.002369107233199639,0.416667,0.023236379358917866
C11151,0.07278320254998974,0.0,0.0,0.03422851588700067
C11152,0.2789391697310635,0.006116285277379063,0.75,0.14009603665502895
C11153,0.021943799845985053,0.007422577318683667,0.083333,0.020495282731021455
C11154,0.004948852506800224,0.02078607132974453,0.666667,0.019998611570574542
C11155,2.5628653515400353e-05,0.0024673952075844057,0.2,0.004721517848763484
C11156,0.015387655878086519,0.0631116871538637,0.75,0.05014740359517751
C11157,0.045047362297824925,0.0,0.0,0.019329013507778454
C11158,0.24618333890860478,0.0,0.0,0.019343870565381668
C11159,0.07210864084580815,0.0043842146250466715,0.25,0.011790126320942835
C11161,0.1434030316691662,0.05913591819830394,0.125,0.0
C11162,0.03473287939989657,0.022625198385711785,0.416667,0.06185758885897063
C11163,0.039338459815313136,0.0016374531832151057,0.166667,0.004223661391751537
C11164,0.12560133065586432,0.06687599422262472,1.0,0.024182380871914627
C11165,0.035560743827303225,0.07703146662990724,0.818182,0.10843030660134859
C11166,0.0014066580944942723,0.0023246533360712584,0.083333,0.006580922616771041
C11167,0.0011007753230358262,0.005920932830365357,0.916667,0.005038577602041172
C11169,0.050018842587258895,0.00264990088616193,0.083333,0.03531083480520669
C11170,0.3198276509835992,0.0004518799818187639,0.083333,0.011213810447202979
C11171,0.0,0.0002579549535201879,0.083333,0.0
C11172,0.05186036817872106,0.0,0.0,0.008846137578733463
C11173,0.0027002995245758482,0.0,0.0,0.028472500355517995
C11174,0.11217070055283998,0.0,0.0,0.038323077623808675
C11175,0.1864900451052539,0.026175800481121676,0.833333,0.04426128654530738
C11176,0.06860405136914574,0.0,0.0,0.006888771164676758
C11177,0.0372942262517466,0.07018984872828207,1.0,0.06076394828843981
C11178,0.14953460533976182,0.02852900219149556,0.75,0.021568845300426565
C11179,0.08381125752833886,0.00950620080885701,0.727273,0.009145260159441835
C11180,0.23426574600316308,0.0038744222267854305,0.090909,0.024459472649776225
C11181,0.15024505493069312,0.0,0.0,0.014833270305996822
C11182,0.06200443074442452,0.025990032131195277,0.833333,0.026651182683392248
C11184,0.24226943917169086,0.0,0.0,0.018182018740549706
C11185,0.006622912215999756,0.012031100598965285,0.083333,0.02901571824219614
C11186,0.4011094185936544,0.0,0.0,0.04503792309831217
C11187,0.10144450679247698,0.0024470035116539563,0.083333,0.00939803105947649
C11188,0.29084738072714,0.009391803394687188,0.333333,0.024717596330960302
C11189,0.09549062279154051,0.018440210629905605,1.0,0.024667224480005825
C11190,0.23896889016807113,0.04272039905733268,1.0,0.06254281629511081
C11192,0.038927130875216404,0.14470681533300556,1.0,0.13095683363310848
C11193,0.04214739794446993,0.0583267757037837,0.666667,0.03991477131358092
C11195,0.03388619564820307,0.026730250693470597,0.8,0.02765614424254488
C11196,0.0022247415186585715,0.009447880558495925,0.75,0.009854931931943403
C11197,0.11169742819956671,0.01515877892077765,0.166667,0.020654126212447586
C11198,0.0017963309405232832,0.050637882836248364,0.083333,0.5771220423944636
C11199,0.003994080479977351,0.018905141297119857,1.0,0.017876303923616166
C11200,0.0013474339809666333,0.01939454199945065,0.166667,0.017058035386290013
C11201,0.014142061202331557,0.00571477278450851,0.916667,0.0034781278131767956
C11202,0.012121104684121987,0.037568233163545274,0.916667,0.03255283930245056
C11203,0.000362505528080346,0.0029569998268745012,0.75,0.0032122523673763473
C11204,0.028199283395856364,0.04641088818682545,0.583333,0.03106568754735252
C11205,0.169206450598866,0.007267600429612249,0.166667,0.016468651775644758
C11206,0.3870295645215323,0.0,0.0,0.04492095865628485
C11207,0.001096952213742649,0.004979652146215801,0.333333,0.010682202138182892
C11208,0.003915763190245883,0.01223501755826978,0.333333,0.0257839721231686
C11209,5.561598980457137e-05,0.0005199882462264657,0.083333,0.01111458066000852
C11210,0.058255427932988796,0.007112215706622223,0.714286,0.008649853394193004
C11211,0.05850519484956161,0.007105894280883785,0.583333,0.012450206858461248
C11212,0.01832501359481785,0.020787294831500356,1.0,0.004238586132706511
C11213,0.049847867987156,0.0,0.0,0.003337137240222858
C11214,0.3311692187256763,0.004180909416620088,0.3,0.032464258119441564
C11215,0.07317743278553344,0.0,0.0,0.012586441911978026
C11216,0.01912188013822864,0.02982040829477094,0.333333,0.03664000295120707
C11217,0.0038179670735956667,0.010370400882389467,0.083333,0.043324305312667025
C11219,0.08866821462648646,0.0,0.0,0.07042922709191052
C11220,0.01207330883381442,0.04907812201452827,1.0,0.044147001796203
C11221,0.006500598397158331,0.024521014356365688,0.666667,0.03200512182339298
C11222,0.0938242211162066,0.0,0.0,0.031797117062863436
C11223,0.0510252846156889,0.002718416984488241,0.583333,0.009781952737432717
C11224,0.2079443416600336,0.0,0.0,0.013836232470153845
C11225,0.09300084975068312,0.0073410105349618685,0.090909,0.09230544688076331
C11226,0.028532610120335124,0.0,0.0,0.14113305902731785
C11227,0.009975741887370902,0.042242417704722944,1.0,0.03312094384299569
C11228,0.011269691354910774,0.010114281181503018,1.0,0.014570771043002083
C11229,0.000242608590251207,0.0012167724961699297,0.916667,0.001196059184023044
C11230,0.0017213263400211276,0.004334866720894984,0.5,0.006675349527869172
C11231,0.11507395427993987,0.024412938367934303,0.666667,0.03239790272569032
C11232,0.0003583918154298196,0.0,0.0,0.0
C11233,0.0012156839024753702,0.0,0.0,0.0
C11234,0.09943801627204041,0.4638460329077111,1.0,0.44474812398309954
C11235,0.012127031070659815,0.0,0.0,0.07935138687552769
C11236,0.002236239150695966,0.010894467467802023,0.333333,0.066869456851784
C11237,0.05568334703121543,0.10863900315602278,0.833333,0.16585969081957858
C11238,0.04556646312612873,0.0008374869518635665,0.25,0.02778473360089838
C11239,0.4665626177116888,0.02515478826588406,0.416667,0.10991233362462134
C11240,0.00405779445213468,0.019649642115540572,0.833333,0.02402297338884452
C11241,0.04810033892858468,0.041542778617349216,0.833333,0.008106559188768963
C11242,0.009313336897759778,0.024047927010779253,0.75,0.01606852434135909
C11243,0.03429082238426983,0.04150301481028484,0.75,0.1496462730619951
C11244,0.17446256978765584,0.013784786448983953,0.5,0.017104927548002215
C11245,0.0025742760756344565,0.009793519804517046,1.0,0.012554181972173301
C11246,0.26375776835181525,0.043170239869558404,0.833333,0.03132390048065818
C11247,0.00012875703195009468,0.0007697865213744737,0.083333,0.008399578537089536
C11248,0.002099337085325498,0.008810232226750765,0.2,0.02528581965746358
C11249,0.012973872832021236,0.029542265562279603,1.0,0.025902566900007164
C11250,0.06972459685763059,0.010908129904075423,1.0,0.011410239363315025
C11251,0.1246035448160915,0.0044453897128380205,0.333333,0.010445442205221814
C11252,0.14205376863045835,0.006700915199705055,0.333333,0.09315188052497052
C11253,0.0048722282678176345,0.018797473142607084,0.1,0.09156163892206799
C11254,0.0002309547864782222,0.0015497688907141723,0.083333,0.006069791271971979
C11255,0.49296569372858673,0.0,0.0,0.04341620905228983
C11256,0.008220114163786246,0.03881885587495976,0.833333,0.04127544725261363
C11257,0.012256054340235816,0.04785808684700947,0.916667,0.04000687970021546
C11258,0.18892517100920575,0.021268538855458968,0.583333,0.024107561806134055
C11259,0.00013386926697864663,0.006586109951616624,0.166667,0.02386424238441279
C11260,0.29568622999086136,0.055947880456537445,0.75,0.024679514380827054
C11261,0.08360850870162445,0.0,0.0,0.22440916641204478
C11262,0.031457253073728625,0.13313024563633,1.0,0.11393750991039628
C11263,0.0003046591286263266,0.001814249186932104,0.166667,0.012227653765526625
C11264,0.0016739040100751123,0.006342837019166359,0.916667,0.006312439419949961
C11265,0.002185578961622595,0.014058035174451977,1.0,0.014158863905907662
C11266,0.02146352591576165,0.0,0.0,0.38773099024760066
C11267,0.00027624264684234905,0.005366278701057127,0.416667,0.007592598510312969
C11268,0.012507624951083695,0.04217308593855942,0.875,0.04225474156164348
C11269,0.18048673269749083,0.03790204522592674,0.583333,0.11952413851880693
C11270,0.017931262534488433,0.07028936020442267,1.0,0.06453359833283867
C11271,0.13128243976816395,0.022502236459251174,0.333333,0.01217377379556196
C11272,5.352001177688222e-05,0.0017744853798677272,0.083333,0.0
C11273,0.34013823822116857,0.0,0.0,0.04889628119503799
C11274,0.05448962726026608,0.011916907101754767,1.0,0.011295252012519217
C11275,0.059587161560830444,0.0,0.0,0.001549700951017297
C11276,0.08213878862833837,0.019213463739588255,1.0,0.056240157425080484
C11277,0.002918877569727666,0.00805573947732413,0.416667,0.01048774138217554
C11278,0.003209015720148181,0.0089478761742813,1.0,0.007247319511359022
C11279,0.00028042756624252593,0.0007334893026182734,0.083333,0.0016382376361163268
C11280,0.13617060590247576,0.0,0.0,0.047729802908508624
C11281,0.0006516126509767936,0.0017434900020534439,0.1,0.008162428434151379
C11282,0.08130088783012038,0.014205467136029128,0.083333,0.011599226639810166
C11283,0.08124471583953019,0.0,0.0,0.008644194056551742
C11284,0.027724686208448198,0.05726396051188866,1.0,0.05566307386874499
C11285,0.05241948063628436,0.03308002088925331,1.0,0.01946090513548419
C11286,0.2741479331020527,0.059360634687457496,1.0,0.04029944774075708
C11287,0.02078539043093535,0.0007544927494266365,0.111111,0.004800640199573217
C11288,0.09135396387096392,0.0,0.0,0.10115129550895689
C11289,0.07258089487954658,0.0,0.0,0.011808970032456874
C11290,0.0005801117796414332,0.003680701115446159,0.5,0.005322261024662588
C11291,0.058910100268681764,0.05995158603552193,1.0,0.025225212754897634
C11292,0.06417445906563839,0.03042869258437625,1.0,0.02778223741995861
C11293,0.20218338835633615,0.04964358374267964,0.5,0.12066531115741408
C11294,0.002711779144876421,0.008864678054885066,0.583333,0.01969502924253594
C11295,0.032630479689163175,0.0036466469832423087,0.285714,0.0018929137051957071
C11296,0.05760340400526918,0.004640130408973815,0.083333,0.007843555366398101
C11297,0.003940491834556079,0.011991336791900908,0.166667,0.013946486264592559
C11298,0.049314494826634296,0.0,0.0,0.009893791639298776
C11299,0.1219256213299327,0.05454778661395277,0.666667,0.1076088711613737
C11300,0.210607193838535,0.816497983159314,1.0,0.6702234555862564
C11301,0.007326071464555893,0.025443738597218532,1.0,0.03977900817055284
C11302,0.001349511107059865,0.004975573807029711,1.0,0.007554014938414845
C11303,0.0974939564268969,0.0,0.0,0.046465327152845314
C11304,0.0009859881521546835,0.0012031100598965286,0.166667,0.002516153876931883
C11305,0.13634597326586906,0.0,0.0,0.014086802330459289
C11306,0.34758706497591124,0.000732469717821751,0.083333,0.040843508643001174
C11307,0.016680945790482134,0.08968981579569316,0.916667,0.0794215854336954
C11308,0.3629880345732253,0.030259237591194216,1.0,0.05326079310074815
C11309,0.0006305063612371258,0.0025693536872366542,1.0,0.0033878582528900237
C11310,0.009134004221623434,0.019545440549335977,0.3,0.0633626660559085
C11311,0.03472113774295827,0.003058754389567445,0.083333,0.005724839767383333
C11312,0.0006648016008554422,0.1070980026945587,1.0,0.08055781292907362
C11313,0.12738635826005354,0.07143190692740577,1.0,0.076338128254615
C11314,0.0014316634263884704,0.004710481759933866,0.916667,0.0034421198757307006
C11315,0.010932599652312776,0.048856056445845675,1.0,0.04202872973705555
C11316,0.0006645387240200809,0.0024470035116539563,0.3,0.005749013784363423
C11317,0.09070634499442512,0.011434643492999632,0.454545,0.010051466602060355
C11318,0.09070433182837694,0.01467712706290043,0.583333,0.014282664780488391
C11319,0.04206818594928083,0.08721304040798075,1.0,0.09366735438866707
C11320,0.007568564422607447,0.01936375053859567,0.5,0.019709822500743206
C11321,0.07861780710584716,0.052436838251232624,0.833333,0.06263854129521657
C11322,0.09295067488076923,0.0,0.0,0.027419967316981087
C11323,0.0022645459866884464,0.010021091131100864,0.545455,0.014091081878012333
C11324,0.010553483994604722,0.011616741337658547,0.333333,0.006137440476464804
C11325,0.000187703460159038,0.01174561685593899,1.0,0.009833862457448446
C11326,0.26709533268238744,0.0111927979792645,0.166667,0.14446718162778904
C11327,0.0771518209233678,0.00450024337489093,0.454545,0.0082050440056373
C11328,0.004203854094101597,0.006423384218091635,0.083333,0.020799420622465013
C11329,0.013082958999380405,0.013375729028619134,0.75,0.017893885684655577
C11330,0.02653518638263797,0.09118738194482537,1.0,0.08661110908015053
C11331,0.02081691973993598,0.08869041877814182,0.916667,0.08638260032543339
C11332,0.30764976658343446,0.05630983305930292,1.0,0.03783815696749765
C11334,0.09403425639938211,0.027895840032855102,0.083333,0.013260944858928116
C11335,0.10535122662049255,0.09324368056245191,0.5,0.032928896521925384
C11336,0.24204048405558626,0.006831218136700627,0.166667,0.12508739939580504
C11337,0.006463723330698698,0.02346635584284283,1.0,0.020406120472735326
C11338,0.20747566833857034,0.014262767801593693,1.0,0.01960521905367241
C11339,0.13802933947669602,0.00556693298901275,0.583333,0.09095659086418327
C11340,0.0016527307670863264,0.004496368952664144,0.083333,0.023648268436603545
C11341,0.022132694233780757,0.04523408341467921,0.916667,0.040056792160031184
C11342,0.2920320182767184,0.02284461303392342,0.666667,0.03969956997724524
C11343,0.11228117488423084,0.0009308809192250258,0.083333,0.01437048309148662
C11344,0.014491128189323011,0.03962310436245668,0.333333,0.09893896172913505
C11345,0.15198904843761216,0.01341182233041603,1.0,0.062434405033536075
C11346,0.00079678241862249,0.006462332357318795,0.666667,0.006867590415833612
C11347,0.028421827278874774,0.12234915599790129,1.0,0.13505772410832742
C11348,0.0749283124472524,0.0,0.0,0.006406968575691908
C11349,0.019599876450197923,0.07347597052747404,0.75,0.09370190791281306
C11350,0.20439660031544718,0.12375353209663134,0.75,0.08709969419947973
C11351,0.06156255253335719,0.009262112208569529,0.916667,0.008816834551662055
C11352,0.0938315322009609,0.0,0.0,0.0828691281595042
C11353,0.014320139463397361,0.06726302861138465,0.833333,0.07156408475353392
C11354,0.003615259679127178,0.01740308897488294,0.25,0.015559534081418079
C11355,0.0063521289633466805,0.0,0.0,0.01967145282243181
C11356,0.12683897805971747,0.06757094321993444,1.0,0.01693189972194851
C11357,0.00264847340374548,0.011291493787567877,0.5,0.007318992770088418
C11358,0.057460154981931716,0.0007137093575657372,0.083333,0.006862858673303596
C11359,0.1181387049152469,0.052988637543110596,1.0,0.022730900825925687
C11360,0.15790957302155975,0.0,0.0,0.017322098463959434
C11361,0.16505847027770615,0.005201513797939093,0.416667,0.014487452245521237
C11362,0.07313995167401649,0.01724138282615447,0.416667,0.012267543923817925
C11363,0.4198011611800193,0.004578139653345247,0.916667,0.037182308542011065
C11364,0.19225045096767915,0.015579255690863521,0.166667,0.017196679557046773
C11365,0.04782207518632895,0.0,0.0,0.033279354115482634
C11366,0.04093338361972198,0.014058035174451977,1.0,0.03278752967843013
C11367,0.012876010339757776,0.04571491960471921,0.916667,0.04008750786266437
C11368,0.06717932540212532,0.0422454764591125,0.5,0.055047224648045075
C11369,0.003038515674172567,0.01180679194373034,0.25,0.041886548445770846
C11370,0.06303768925577781,0.018078461944099428,1.0,0.02205590033832165
C11371,0.060531532045944435,0.02838524073518589,1.0,0.02262096307113996
C11372,0.14531488999468795,0.0,0.0,0.015584000380859525
C11373,0.15825025562382927,0.0,0.0,0.01437334022401509
C11374,0.01908006066621825,0.013578014652249195,0.833333,0.034204242326401874
C11375,0.24457509251038084,0.004843435617400397,0.25,0.031817905256152586
C11376,0.017930662948450447,0.04264800853677959,1.0,0.044404280726856094
C11377,0.4020550679120827,0.0,0.0,0.03984335228637525
C11378,0.30088020033815266,0.005403799421569154,0.090909,0.2308282949239046
C11379,0.0,0.00611750877913489,0.857143,0.0
C11380,0.3535965255298757,0.005709674860525898,1.0,0.03378403714729214
C11381,0.2289080047527628,0.0,0.0,0.01917140344848148
C11382,0.0009924184472246997,0.004333235385220548,0.333333,0.005423025506720906
C11383,0.017091420039533654,0.06179499534763457,1.0,0.06145559580495676
C11384,0.008554546903428087,0.032626713488719414,0.666667,0.05388550803219254
C11385,0.004220073374291512,0.04833729170137503,1.0,0.046791991534531494
C11386,0.3111209684964872,0.0050277765486116625,0.25,0.045236868522056564
C11387,0.27106114266492004,0.09262581217575928,1.0,0.06656704154403106
C11388,0.016771839736065018,0.03415405151391009,1.0,0.03761318251399026
C11389,0.003254553539309016,0.008189916836546487,0.5,0.01590228496030326
C11390,0.2945162372436154,0.0,0.0,0.0324988798198271
C11391,0.03471777096600614,0.011599000562199056,0.75,0.004726982554872978
C11392,0.006877929737649297,0.010746423755346958,0.416667,0.009721443564658398
C11394,0.043658993783008006,0.0,0.0,0.1666149809345797
C11395,0.11308526507932945,0.11070182711634707,1.0,0.08003266921805577
C11396,0.41415839396171467,0.019744463501617165,0.916667,0.039758481602104316
C11397,0.007815250754547889,0.06905810960414212,0.583333,0.08821847025335104
C11398,0.0008260313262143275,0.0033287404436865985,1.0,0.003545718994918606
C11399,0.009308808337526479,0.00876598224658169,0.25,0.031366323234439414
C11400,0.001099270739119172,0.006022075642180386,0.333333,0.0062163259256856245
C11401,0.0483571638728863,0.006048992680808579,0.555556,0.0023534399842520693
C11402,0.22267597705280784,0.05706330622393304,0.428571,0.010631215932167485
C11403,0.23252438299750522,0.021196964002743093,1.0,0.02189305569236806
C11404,0.009830973996756972,0.036849425881996925,1.0,0.03314560010139262
C11405,0.508329464888376,0.0,0.0,0.047885971606174256
C11406,0.06232838317382909,0.04441311373651931,1.0,0.05057526332171528
C11407,0.004466360139743688,0.025381543924630663,1.0,0.045877947190225865
C11408,0.1078799506461187,0.016991992384925072,1.0,0.02012525800467836
C11409,0.0031946405687445674,0.023480018279116232,0.416667,0.029570425441910814
C11410,0.07553744229018518,0.0,0.0,0.005883816900263463
C11411,0.3017249216507303,0.0,0.0,0.0332167097922193
C11412,0.03921063886855424,0.012544971336412617,1.0,0.0333807901473014
C11413,0.2197052484188825,0.007213562435396558,0.833333,0.1717979705394799
C11414,0.05990543835017919,0.057026193337339624,0.833333,0.04218872247509128
C11415,0.014780626686780774,0.05097985157700201,0.916667,0.04856016432954732
C11416,0.0038600397076562574,0.018157785641268877,1.0,0.019707769406213993
C11417,0.12065743599777705,0.05636264755176279,0.416667,0.012852300816464133
C11418,0.0558751153675374,0.0011321469580585638,0.4,0.04786315661884854
C11419,0.1466425425200498,0.19701171931156822,0.416667,0.11830812232775363
C11420,0.0318354051297729,0.07903821342642278,0.833333,0.03441670561189991
C11421,0.003426598078588995,0.020950632315903262,0.25,0.030721381942643566
C11422,0.00386138013795978,0.02417027718636195,0.333333,0.03072318532050124
C11423,0.0012580334341693725,0.0037938750278601547,0.416667,0.008099109781240435
C11424,0.21520696045389695,0.0,0.0,0.01817938768579421
