l,x,y
7,-7.066659387693905,-6.373462589245671
7,-7.115860842873489,-5.9518818210865225
0,-2.287287908979636,9.40160315491299
0,-2.6318916810541855,8.637418046019576
7,-6.01502345360262,-6.498819547809329
7,-6.447572565150383,-6.567955091779887
1,4.2900160822318085,2.080159639307843
4,1.7435543423602589,3.47655006613137
7,-6.009393444229709,-6.215301737299573
3,-8.948809843550842,7.3369658349959685
1,3.842665006830918,1.6734821724638456
4,1.7314597778898537,3.6540731905744757
5,-9.454613957048,9.559045946337893
7,-6.083040931887369,-6.479649961945904
1,3.788187616550524,1.9453958344924227
0,-3.2168829940779573,8.803963466815642
7,-5.04132898234947,-7.0833949671289
4,1.8621265807670155,4.3735345291218675
7,-6.6693852013106305,-6.3504282014555296
1,5.622241402686296,1.9908014599265964
2,-7.050970988191445,-7.065830026273843
7,-7.628644417231152,-6.474911913871379
3,-8.240804442173589,6.561929463106816
2,-6.083033877831571,-7.135717431491539
4,2.8585864282830276,4.370961060603931
1,4.946962186249814,2.3519235389643844
5,-9.32005519229875,8.948963052344368
7,-6.2366308251107005,-6.098063217048607
2,-6.6329682407108255,-6.78769153142851
4,2.5750632013431676,4.754966708701099
5,-9.43389360778447,10.249304515557505
6,6.712042605781642,-4.783753286905334
7,-6.090358531856138,-6.328698668025854
5,-10.5064128006356,9.652192706696157
6,6.5356107665835195,-6.232937404796217
4,2.7605704097271238,4.851497232994634
0,-2.1136816495312267,8.559592400800952
0,-2.4656740889336644,8.864782452965388
5,-9.508023123559019,9.399720053316594
4,3.0599306711768084,3.816857646876125
5,-8.72482818846725,9.198378950432584
3,-8.702538338038323,6.685148627588548
1,4.674779878723111,1.780512885509852
7,-6.6697193431782065,-6.151158040328273
7,-6.497765979810904,-6.777505915638967
5,-9.199129576000633,9.12260418507562
5,-10.032056202985,9.179467893078181
7,-6.674825336725213,-6.234606075312702
5,-9.749650033505018,9.272780535012362
5,-8.852724950337146,9.293535204663954
5,-10.2618732588488,8.91239002398456
6,6.5371198248225095,-5.9278761844935755
7,-6.322280779390736,-7.060685552663789
4,1.604626708234297,5.234026119807603
0,-2.751879396967302,9.055223197891483
3,-9.478479955971457,7.759751579638776
5,-9.217262428079298,9.547843333443131
1,4.2307684946113655,3.0193633217834623
0,-1.6264705029122017,9.2167769836788
1,4.502352987652279,0.8222091015729396
1,4.810756824116681,2.911255103548675
3,-8.85582200188449,8.208923233316458
5,-9.864239187030174,10.677296686074012
3,-9.048421165183939,7.18263061106845
1,5.068708647829111,1.8932004189590184
4,2.3861150066826657,4.187424498824559
6,7.468835080694133,-5.382154040898531
1,5.71647006498388,1.5894959024967072
6,7.045985155819349,-6.380362498019101
0,-3.248458618236464,8.654364024000968
4,2.3067917744568134,4.975649867485178
0,-2.4864117031008433,8.688485954395412
3,-8.55843253267049,7.863913278276014
5,-9.59596503867045,9.68784279304043
1,4.56398628871031,2.2673282871830205
3,-8.727260870819155,7.084148604666964
6,6.598775777768459,-5.85505466152296
6,5.467386598237517,-6.258083138789446
0,-2.666832245372923,9.393770738444955
5,-8.990024363251706,9.3189322567264
6,6.171291526333759,-5.5414182536377465
4,2.1736179674836924,3.78431363091123
4,2.481458537865332,3.3762012541093203
7,-7.264029522934357,-6.603246702798335
0,-2.5066408947315195,8.896992561510748
7,-6.67685926815297,-5.900713066739944
5,-9.600823593456523,9.80708019284003
0,-1.93778621579524,9.39025264454171
0,-2.7466702786332284,8.687621511911466
0,-2.380422427691368,8.977063170315239
7,-6.44503413782987,-6.7043611253345485
4,2.408149590188348,2.737180245605871
6,5.562518043001417,-5.329506947859266
7,-6.757392531812107,-6.6423336020568815
2,-7.168012856435436,-6.502413980363069
6,6.185176248913149,-5.634033295067084
2,-7.553719902204127,-6.508477546264589
0,-2.3954676557506853,9.667857505339535
3,-8.546363663973029,7.143876870105173
3,-8.086628605752434,7.762204060786539
6,6.380871093451412,-5.349188887293904
1,4.913427526813121,1.872073357723785
2,-6.896003826259269,-7.151821978842829
0,-2.545202683842917,9.516052577144334
0,-3.015613183219962,9.171409794495958
2,-6.682401119962122,-7.090601833686078
6,6.435674017905664,-5.178994931836099
2,-7.309833873793246,-7.072387365390859
7,-6.427769411577453,-7.272834325680143
5,-8.753357861908247,9.595532808151377
1,5.127438702936977,1.8996409931896627
5,-9.544106670938028,10.136962083767518
1,4.630622268231907,1.8288403644806628
4,1.0254324135784478,4.3484798408446945
6,6.905806740837893,-5.663426895464678
6,6.8180947377392815,-5.900918491503992
3,-8.05556574201884,7.290647784962209
1,4.762362121782463,1.7196980962551671
2,-8.205112095347776,-6.3343561673147155
5,-9.045362331168162,9.635546159679862
4,1.3749594970037227,4.741864949610169
7,-6.816366806289297,-6.658792972255734
0,-2.2237523677061666,9.58206894828862
3,-9.055575870352168,7.168936853764383
5,-9.870433913412645,9.490472694838404
1,4.048249579895214,0.9535535950606817
7,-6.486531899922962,-6.7535331005894195
3,-8.301511881706125,6.8102652657931735
1,3.836655676099315,2.0749015018743435
1,4.583714811382687,1.8626848841741206
6,6.14966009641429,-5.602321836524744
5,-10.057977810993329,9.326153265379078
3,-8.808512571675923,7.000054526645917
2,-6.824929793848824,-6.5172262813266
2,-6.725726306705241,-7.735193789604259
4,3.224008027483313,4.132642157404116
4,1.9864996051571437,4.142840437665988
2,-6.639122575282913,-6.768167581136381
4,2.8902821364468005,4.260406947652233
7,-6.325783836407191,-7.132892708879908
6,6.891219224655673,-6.176396113929914
2,-7.014564658797956,-7.3694914511671
5,-9.58313380416226,8.742278927064806
5,-9.211639303531685,9.588776235681275
6,6.3811887230314746,-5.7984844275865575
7,-6.462169866011651,-6.407546444758079
5,-9.712655677175725,10.201869831249882
4,2.3391886753302247,4.368351104646658
6,6.958429946511035,-4.724470051578628
3,-9.527987370643274,6.958057895527744
7,-6.605031181699707,-6.258513296938549
6,6.749137414623907,-5.178899111720119
4,2.009523199368453,4.747816065550591
4,1.8614827092554844,5.199825547701329
0,-2.032196741306149,9.339981753851221
0,-2.4047658255503723,8.034451066258434
1,4.575920040487718,1.4953994636405192
5,-9.657538106075839,8.786047925095204
7,-6.174950458906895,-6.346541209773813
1,4.899552093348688,2.739539140442021
7,-6.376761285482518,-6.772847128545182
5,-10.186251645101542,9.620498377349957
6,6.14920169986098,-6.005605247048585
1,4.823177959276525,1.5032297907770544
7,-6.492898687191539,-5.532586217678965
5,-10.299215447454873,10.14886386921763
3,-8.114838814459144,7.42180030375449
3,-9.15702132028927,7.918031181052479
5,-8.58161649032064,9.466464708781254
4,1.4741626914165749,3.441426114623762
4,1.6697943069849712,4.133567017092056
1,4.106068621536804,1.9019799414300853
1,4.9849508320836575,1.772559447997814
0,-2.502696677113797,9.74105316677698
1,4.345196457755995,2.3979707324512445
6,7.242545841790811,-4.45843596542517
7,-6.9806750917979485,-6.628141932507771
4,1.6204629508793102,4.981009958642943
3,-8.885975522829487,7.463033678383873
3,-8.695395061273558,7.490751310492215
5,-10.327765898471016,9.489877003129465
1,5.7063955235562345,0.9971257841794811
5,-10.193157485504505,9.698161408237988
4,2.1391931907595496,3.3835037328190953
4,2.533585450868996,5.381327759090546
5,-8.428645344093104,9.594855962937071
5,-8.893206339575295,9.677102196415817
5,-10.865270681534929,9.865356998859523
1,4.13687014547825,1.366075377546866
6,7.456540660743157,-5.914378021040147
7,-6.203913400648397,-5.6616845799197515
2,-7.166458194591388,-7.153539063896143
3,-8.623518647069718,7.427366759080258
7,-6.4076821354606555,-6.516915317872387
6,6.555280683506162,-5.260352788594545
0,-2.2725788107659777,8.977871671869885
2,-6.716560680030211,-7.505666381468598
1,5.169091079652896,1.0937999407291747
2,-7.101773821189326,-6.69145934675352
7,-6.661331302879733,-5.6446907563459146
0,-1.9676720014651117,9.541187154215773
6,6.140941906519237,-5.722377861510491
1,4.801962012472322,1.9080981567568898
6,6.63914301306457,-5.904807677851615
1,4.67856299005191,1.5425275832766001
3,-8.304990411841434,7.9081707107215395
4,1.7216164128885687,4.321342522992177
4,2.829155869393499,4.388218706677899
5,-9.497799334732097,8.749781069261962
6,6.5801285586945895,-5.276780512833008
0,-2.9965384581664107,9.407828430069548
5,-10.139993417170889,8.321751746763645
2,-7.061433297258198,-6.90858240513648
6,6.719295939464038,-6.637437469215903
6,7.202393150651922,-5.813408368411276
7,-6.033877821641785,-5.863124734118045
7,-5.711330534418911,-7.163155796949161
5,-10.13446649642024,9.239992818392485
0,-2.0979251670011556,8.40386430321281
3,-8.51322716765668,7.273934983609012
6,5.436732685871965,-5.311195088253952
3,-9.464097468731232,8.045405217535333
0,-2.4593719405089294,8.762548301140223
1,5.670252798669095,2.850840105162334
2,-6.560330961762583,-7.710869624410426
5,-9.559803551635408,9.532493182671514
0,-2.328499820298543,9.783304411431306
0,-1.9936978618047747,9.479926187756421
6,6.853762144472692,-5.873846613743748
3,-8.048541683770654,7.062092901922069
7,-6.102939441668319,-6.009302009956295
7,-5.2780292971090805,-6.419852709147492
3,-8.855670200329401,7.440630281766963
1,4.7519250771333095,1.9794658843316295
0,-3.1732906475019655,9.112716746132882
7,-6.734735948707012,-6.991921058541677
1,4.633755449804644,1.5245424981978162
5,-8.822934697912103,10.007577969088544
4,2.3210002697891046,4.512037927076358
4,1.9472724413479123,4.22423978265668
3,-8.771842919562573,6.973462508029116
3,-9.630279168378872,7.703730243570852
0,-2.8100509291674487,9.94042522045279
0,-3.1048493716540744,9.342562932515236
3,-8.823955345168601,7.962748846802352
4,2.4804640722154163,4.334695793869905
0,-2.9288063846640693,8.859679940272715
1,5.0760391545884405,2.064840686809908
2,-7.490691095597243,-6.523610378189753
0,-2.527110642607726,9.796607956105325
5,-9.692821742726963,8.972936816135237
2,-6.716163504269189,-6.989659857680379
2,-6.468041899170313,-6.843450609681745
6,6.863261066173722,-5.406664982802905
0,-2.526553507905372,8.429947109388555
3,-8.704802623701381,7.768338313310422
4,1.2440092855343001,3.9473939754379526
6,6.795631782091751,-6.431508688746179
3,-8.497382011822854,8.24687657836672
5,-10.17336662711363,8.497206824449876
1,4.928157317755985,2.1287947612125
7,-6.935363759518318,-6.277629950043062
2,-7.014071536428685,-7.433372547646782
6,7.585501704117209,-5.213193753577153
4,1.8735184831841796,4.849304962576719
1,3.8822833051288255,2.6566068176629942
5,-9.648784188387841,9.6079632651934
5,-9.042655053786817,9.702766103693474
0,-2.102934711855651,9.692406142483733
4,1.9357643227222407,4.169241079711643
7,-5.825497086558689,-6.321253978595353
5,-8.98176126409436,9.469055500059838
7,-5.835472251324962,-6.220290345866744
1,4.831911560697755,1.9568223098936854
7,-6.469065775271835,-6.825499566506916
3,-8.713635914780633,8.11224955538044
2,-6.501132882828594,-7.341192255364759
2,-6.8438440725415735,-7.118938316658505
4,2.0413019739482756,4.221467219280039
