CUST_ID;BALANCE;PURCHASES;PURCHASES_FREQUENCY;PAYMENTS
C11276;0.0821387886283383;0.0192134637395882;1.0;0.0562401574250804
C11277;0.0029188775697276;0.0080557394773241;0.416667;0.0104877413821755
C11278;0.0032090157201481;0.0089478761742813;1.0;0.007247319511359
C11279;0.0002804275662425;0.0007334893026182;0.083333;0.0016382376361163
C11280;0.1361706059024757;0.0;0.0;0.0477298029085086
C11281;0.0006516126509767;0.0017434900020534;0.1;0.0081624284341513
C11282;0.0813008878301203;0.0142054671360291;0.083333;0.0115992266398101
C11283;0.0812447158395301;0.0;0.0;0.0086441940565517
C11284;0.0277246862084481;0.0572639605118886;1.0;0.0556630738687449
C11285;0.0524194806362843;0.0330800208892533;1.0;0.0194609051354841
C11286;0.2741479331020527;0.0593606346874574;1.0;0.040299447740757
C11287;0.0207853904309353;0.0007544927494266;0.111111;0.0048006401995732
C11288;0.0913539638709639;0.0;0.0;0.1011512955089568
C11289;0.0725808948795465;0.0;0.0;0.0118089700324568
C11290;0.0005801117796414;0.0036807011154461;0.5;0.0053222610246625
C11291;0.0589101002686817;0.0599515860355219;1.0;0.0252252127548976
C11292;0.0641744590656383;0.0304286925843762;1.0;0.0277822374199586
C11293;0.2021833883563361;0.0496435837426796;0.5;0.120665311157414
C11294;0.0027117791448764;0.008864678054885;0.583333;0.0196950292425359
C11295;0.0326304796891631;0.0036466469832423;0.285714;0.0018929137051957
C11296;0.0576034040052691;0.0046401304089738;0.083333;0.0078435553663981
C11297;0.003940491834556;0.0119913367919009;0.166667;0.0139464862645925
C11298;0.0493144948266342;0.0;0.0;0.0098937916392987
C11299;0.1219256213299327;0.0545477866139527;0.666667;0.1076088711613737
C11300;0.210607193838535;0.816497983159314;1.0;0.6702234555862564
C11301;0.0073260714645558;0.0254437385972185;1.0;0.0397790081705528
C11302;0.0013495111070598;0.0049755738070297;1.0;0.0075540149384148
C11303;0.0974939564268969;0.0;0.0;0.0464653271528453
C11304;0.0009859881521546;0.0012031100598965;0.166667;0.0025161538769318
C11305;0.136345973265869;0.0;0.0;0.0140868023304592
C11306;0.3475870649759112;0.0007324697178217;0.083333;0.0408435086430011
C11307;0.0166809457904821;0.0896898157956931;0.916667;0.0794215854336954
C11308;0.3629880345732253;0.0302592375911942;1.0;0.0532607931007481
C11309;0.0006305063612371;0.0025693536872366;1.0;0.00338785825289
C11310;0.0091340042216234;0.0195454405493359;0.3;0.0633626660559085
C11311;0.0347211377429582;0.0030587543895674;0.083333;0.0057248397673833
C11312;0.0006648016008554;0.1070980026945587;1.0;0.0805578129290736
C11313;0.1273863582600535;0.0714319069274057;1.0;0.076338128254615
C11314;0.0014316634263884;0.0047104817599338;0.916667;0.0034421198757307
C11315;0.0109325996523127;0.0488560564458456;1.0;0.0420287297370555
C11316;0.00066453872402;0.0024470035116539;0.3;0.0057490137843634
C11317;0.0907063449944251;0.0114346434929996;0.454545;0.0100514666020603
C11318;0.0907043318283769;0.0146771270629004;0.583333;0.0142826647804883
C11319;0.0420681859492808;0.0872130404079807;1.0;0.093667354388667
C11320;0.0075685644226074;0.0193637505385956;0.5;0.0197098225007432
C11321;0.0786178071058471;0.0524368382512326;0.833333;0.0626385412952165
C11322;0.0929506748807692;0.0;0.0;0.027419967316981
C11323;0.0022645459866884;0.0100210911311008;0.545455;0.0140910818780123
C11324;0.0105534839946047;0.0116167413376585;0.333333;0.0061374404764648
C11325;0.000187703460159;0.0117456168559389;1.0;0.0098338624574484
C11326;0.2670953326823874;0.0111927979792645;0.166667;0.144467181627789
C11327;0.0771518209233678;0.0045002433748909;0.454545;0.0082050440056373
C11328;0.0042038540941015;0.0064233842180916;0.083333;0.020799420622465
C11329;0.0130829589993804;0.0133757290286191;0.75;0.0178938856846555
C11330;0.0265351863826379;0.0911873819448253;1.0;0.0866111090801505
C11331;0.0208169197399359;0.0886904187781418;0.916667;0.0863826003254333
C11332;0.3076497665834344;0.0563098330593029;1.0;0.0378381569674976
C11334;0.0940342563993821;0.0278958400328551;0.083333;0.0132609448589281
C11335;0.1053512266204925;0.0932436805624519;0.5;0.0329288965219253
C11336;0.2420404840555862;0.0068312181367006;0.166667;0.125087399395805
C11337;0.0064637233306986;0.0234663558428428;1.0;0.0204061204727353
C11338;0.2074756683385703;0.0142627678015936;1.0;0.0196052190536724
C11339;0.138029339476696;0.0055669329890127;0.583333;0.0909565908641832
C11340;0.0016527307670863;0.0044963689526641;0.083333;0.0236482684366035
C11341;0.0221326942337807;0.0452340834146792;0.916667;0.0400567921600311
C11342;0.2920320182767184;0.0228446130339234;0.666667;0.0396995699772452
C11343;0.1122811748842308;0.000930880919225;0.083333;0.0143704830914866
C11344;0.014491128189323;0.0396231043624566;0.333333;0.098938961729135
C11345;0.1519890484376121;0.013411822330416;1.0;0.062434405033536
C11346;0.0007967824186224;0.0064623323573187;0.666667;0.0068675904158336
C11347;0.0284218272788747;0.1223491559979012;1.0;0.1350577241083274
C11348;0.0749283124472524;0.0;0.0;0.0064069685756919
C11349;0.0195998764501979;0.073475970527474;0.75;0.093701907912813
C11350;0.2043966003154471;0.1237535320966313;0.75;0.0870996941994797
C11351;0.0615625525333571;0.0092621122085695;0.916667;0.008816834551662
C11352;0.0938315322009609;0.0;0.0;0.0828691281595042
C11353;0.0143201394633973;0.0672630286113846;0.833333;0.0715640847535339
C11354;0.0036152596791271;0.0174030889748829;0.25;0.015559534081418
C11355;0.0063521289633466;0.0;0.0;0.0196714528224318
C11356;0.1268389780597174;0.0675709432199344;1.0;0.0169318997219485
C11357;0.0026484734037454;0.0112914937875678;0.5;0.0073189927700884
C11358;0.0574601549819317;0.0007137093575657;0.083333;0.0068628586733035
C11359;0.1181387049152469;0.0529886375431105;1.0;0.0227309008259256
C11360;0.1579095730215597;0.0;0.0;0.0173220984639594
C11361;0.1650584702777061;0.005201513797939;0.416667;0.0144874522455212
C11362;0.0731399516740164;0.0172413828261544;0.416667;0.0122675439238179
C11363;0.4198011611800193;0.0045781396533452;0.916667;0.037182308542011
C11364;0.1922504509676791;0.0155792556908635;0.166667;0.0171966795570467
C11365;0.0478220751863289;0.0;0.0;0.0332793541154826
C11366;0.0409333836197219;0.0140580351744519;1.0;0.0327875296784301
C11367;0.0128760103397577;0.0457149196047192;0.916667;0.0400875078626643
C11368;0.0671793254021253;0.0422454764591125;0.5;0.055047224648045
C11369;0.0030385156741725;0.0118067919437303;0.25;0.0418865484457708
C11370;0.0630376892557778;0.0180784619440994;1.0;0.0220559003383216
C11371;0.0605315320459444;0.0283852407351858;1.0;0.0226209630711399
C11372;0.1453148899946879;0.0;0.0;0.0155840003808595
C11373;0.1582502556238292;0.0;0.0;0.014373340224015
C11374;0.0190800606662182;0.0135780146522491;0.833333;0.0342042423264018
C11375;0.2445750925103808;0.0048434356174003;0.25;0.0318179052561525
C11376;0.0179306629484504;0.0426480085367795;1.0;0.044404280726856
C11377;0.4020550679120827;0.0;0.0;0.0398433522863752
C11378;0.3008802003381526;0.0054037994215691;0.090909;0.2308282949239046
C11379;0.0;0.0061175087791348;0.857143;0.0
C11380;0.3535965255298757;0.0057096748605258;1.0;0.0337840371472921
C11381;0.2289080047527628;0.0;0.0;0.0191714034484814
C11382;0.0009924184472246;0.0043332353852205;0.333333;0.0054230255067209
C11383;0.0170914200395336;0.0617949953476345;1.0;0.0614555958049567
C11384;0.008554546903428;0.0326267134887194;0.666667;0.0538855080321925
C11385;0.0042200733742915;0.048337291701375;1.0;0.0467919915345314
C11386;0.3111209684964872;0.0050277765486116;0.25;0.0452368685220565
C11387;0.27106114266492;0.0926258121757592;1.0;0.066567041544031
C11388;0.016771839736065;0.03415405151391;1.0;0.0376131825139902
C11389;0.003254553539309;0.0081899168365464;0.5;0.0159022849603032
C11390;0.2945162372436154;0.0;0.0;0.0324988798198271
C11391;0.0347177709660061;0.011599000562199;0.75;0.0047269825548729
C11392;0.0068779297376492;0.0107464237553469;0.416667;0.0097214435646583
C11394;0.043658993783008;0.0;0.0;0.1666149809345797
C11395;0.1130852650793294;0.110701827116347;1.0;0.0800326692180557
C11396;0.4141583939617146;0.0197444635016171;0.916667;0.0397584816021043
C11397;0.0078152507545478;0.0690581096041421;0.583333;0.088218470253351
C11398;0.0008260313262143;0.0033287404436865;1.0;0.0035457189949186
C11399;0.0093088083375264;0.0087659822465816;0.25;0.0313663232344394
C11400;0.0010992707391191;0.0060220756421803;0.333333;0.0062163259256856
C11401;0.0483571638728863;0.0060489926808085;0.555556;0.002353439984252
C11402;0.2226759770528078;0.057063306223933;0.428571;0.0106312159321674
C11403;0.2325243829975052;0.021196964002743;1.0;0.021893055692368
C11404;0.0098309739967569;0.0368494258819969;1.0;0.0331456001013926
C11405;0.508329464888376;0.0;0.0;0.0478859716061742
C11406;0.062328383173829;0.0444131137365193;1.0;0.0505752633217152
C11407;0.0044663601397436;0.0253815439246306;1.0;0.0458779471902258
C11408;0.1078799506461187;0.016991992384925;1.0;0.0201252580046783
C11409;0.0031946405687445;0.0234800182791162;0.416667;0.0295704254419108
C11410;0.0755374422901851;0.0;0.0;0.0058838169002634
C11411;0.3017249216507303;0.0;0.0;0.0332167097922193
C11412;0.0392106388685542;0.0125449713364126;1.0;0.0333807901473014
C11413;0.2197052484188825;0.0072135624353965;0.833333;0.1717979705394799
C11414;0.0599054383501791;0.0570261933373396;0.833333;0.0421887224750912
C11415;0.0147806266867807;0.050979851577002;0.916667;0.0485601643295473
C11416;0.0038600397076562;0.0181577856412688;1.0;0.0197077694062139
C11417;0.120657435997777;0.0563626475517627;0.416667;0.0128523008164641
C11418;0.0558751153675374;0.0011321469580585;0.4;0.0478631566188485
C11419;0.1466425425200498;0.1970117193115682;0.416667;0.1183081223277536
C11420;0.0318354051297729;0.0790382134264227;0.833333;0.0344167056118999
C11421;0.0034265980785889;0.0209506323159032;0.25;0.0307213819426435
C11422;0.0038613801379597;0.0241702771863619;0.333333;0.0307231853205012
C11423;0.0012580334341693;0.0037938750278601;0.416667;0.0080991097812404
C11424;0.2152069604538969;0.0;0.0;0.0181793876857942
C11425;0.1006383583757319;0.0077488444535708;0.5;0.0113807381953507
C11426;0.0011363447748814;0.0039090881098671;0.666667;0.0727945256607337
C11427;0.0441837964550314;0.0175409368393727;0.75;0.0236347691271464
C11428;0.2025793988656458;0.0158631080982153;1.0;0.11525256425387
C11429;0.1008358564923449;0.0034070445560595;0.166667;0.0123326959813109
C11430;0.0159986714395885;0.0530524635513729;0.666667;0.0566822359589603
C11431;9.206680897038015e-05;0.0;0.0;0.0138952860664128
C11432;8.397003440172417e-05;0.0038336388349245;0.083333;0.0070279087949765
C11433;0.3897700014949637;0.0030238845895263;0.083333;0.0453302742090782
C11434;0.0104139330486497;0.0099431948526465;0.166667;0.0017777851519049
C11435;0.1424227777608524;0.0;0.0;0.0130075279012896
C11436;0.0007580057223508;0.0048426199495631;1.0;0.0042767419962932
C11437;0.0722698133852154;0.0;0.0;0.013509639340327
C11438;0.0086479881181938;0.012701987395077;0.545455;0.0162836233541889
C11439;0.1489834464555826;0.0;0.0;0.0130276503608943
C11440;0.0488914742738709;0.0100734977896421;0.333333;0.0081846855710727
C11441;0.0230399598058693;0.0255324424745159;1.0;0.0171038864506899
C11442;0.0191354352567395;0.0221792319957128;0.916667;0.0150574993554368
C11443;0.1121330871627077;0.0;0.0;0.0111521945638933
C11444;0.0014264659112998;0.0113041366390447;1.0;0.0088073649153623
C11445;0.0246121954909516;0.1005449272903494;1.0;0.0897596424514348
C11446;0.056763555786468;0.0078871001519793;0.333333;0.0606917245134764
C11447;0.1496326228484891;0.0117235938243341;1.0;0.077070910510532
C11448;0.0306822913228858;0.0;0.0;0.0202910286691583
C11449;0.1735443453077516;0.05256367459992;0.583333;0.027826316434449
C11450;0.0020829142147459;0.0054225597818251;0.916667;0.0058294226708909
C11451;0.0043732133617369;0.0183470205795034;0.333333;0.0364112625392271
C11452;0.0119537056500837;0.0622077232732668;1.0;0.0512163135404011
C11453;0.0487664556487898;0.0;0.0;0.0271057057074207
C11454;0.0030333421047165;0.0092619082916102;0.5;0.014057027195744
C11455;0.0061243412493449;0.0108889617099008;0.916667;0.0119651614621075
C11456;0.4614435756119394;0.0;0.0;0.0378362668413883
C11457;0.2104339706069964;0.0679848946473225;1.0;0.1373711288872684
C11458;0.0510769700559275;0.21511587479254;1.0;0.1994064027704729
C11459;0.0366287095376782;0.0094287123643213;0.5;0.0026603834324454
C11460;0.2247084378196111;0.0205175126943405;0.3;0.0165003288854918
C11461;0.0483598020409509;0.025039575183877;0.916667;0.0437649611752206
C11463;0.1737186392661525;0.0768308123419516;0.916667;0.0669648799088276
C11464;0.001047396359437;0.0034665883081764;0.083333;0.0144832718867076
C11466;0.045632354522972;0.0225256869095711;0.416667;0.0386929248316841
C11467;6.374999563097229e-08;0.0;0.0;0.0045558923101652
C11468;0.0163500884593679;0.0465556692279316;0.666667;0.04722946387426
C11469;0.0011545522252399;0.0115983888113211;0.416667;0.0285593774085553
C11470;0.0654246598098585;0.1097134416145981;0.833333;0.1209275185716887
C11471;0.0455515608557332;0.1784577230183706;1.0;0.1700059359817587
C11472;0.4529376962638663;0.0396812206958584;0.833333;0.0735964873603018
C11473;0.0016789876258716;0.0019276270163054;0.083333;0.0022596927259897
C11474;0.0059324859000553;0.0;0.0;0.010901471060605
C11475;0.0702175683271403;0.0926696543220097;0.75;0.066933178312315
C11476;0.091295546977315;0.0;0.0;0.0086814539092769
C11477;0.023607245180912;0.0029160125180542;0.083333;0.0931360407871162
C11478;0.0644614400684169;0.0065661260896047;0.583333;0.0026292888371078
C11479;0.0025318036125238;0.0082198926295642;0.666667;0.0067268614085737
C11480;0.0030955960234319;0.0423040006264329;0.916667;0.0334077545006562
C11481;0.0718095703967823;0.2523472371393142;0.75;0.3005849776078
C11482;0.1533566804021616;0.0545218891601211;1.0;0.0654422040743723
C11483;0.339359069863324;0.0097876062126972;0.083333;0.0467942959624042
C11484;0.0990970673271202;0.0499745409676308;0.583333;0.0302498846319229
C11485;0.0035352281761688;0.0139713704667475;1.0;0.0103727257987669
C11486;0.0479362944886328;0.0169461110690815;0.571429;0.0018864353260507
C11487;0.050484926577145;0.0771468836288735;1.0;0.0375974354587566
C11488;0.0764499095258381;0.0120886051814891;0.75;0.024190921138707
C11489;0.0023466422753372;0.0138459615367753;0.333333;0.014154306783665
C11490;0.3730438316466253;0.0045012629596874;0.25;0.0408251140508442
C11491;0.1227588338778542;0.0157770551413888;0.833333;0.0198093755434679
C11492;0.0325248779789375;0.1250714474046163;1.0;0.1085440957222036
C11493;0.0613348131832319;0.0109911241065123;0.545455;0.0186529547900824
C11494;0.0292157462514414;0.0226576211822411;0.833333;0.0246129346048368
C11495;0.4280799223990942;0.5223347186771825;1.0;0.346504078070007
C11496;6.292150824953091e-05;0.0064645754438711;0.916667;0.0060060815421704
C11497;0.1309125216489524;0.0015191813468184;0.083333;0.0311014298577091
C11498;0.6003099843012433;0.0;0.0;0.0782290576921329
C11499;0.2161864766161739;0.0;0.0;0.1441282101139244
C11500;0.058675637026925;0.0198284772888506;1.0;0.0131512420538956
C11501;0.2995933995871739;0.0192228439197162;0.181818;0.215080561476702
C11502;0.0481348059886195;0.0943686904269348;1.0;0.1199395504627055
C11503;0.0033442861742219;0.0140873992165918;1.0;0.0133400005318771
C11504;0.0507062005014366;0.0043842146250466;0.25;0.0078483606280713
C11505;0.0091192205766316;0.024673952075844;1.0;0.019274914557625
C11506;0.000230157648971;0.0026558144779817;0.083333;0.5715324544877428
C11507;0.0897162403464652;0.0286735793156424;1.0;0.0088568921537944
C11508;0.0116746455054938;0.0492977405796992;0.75;0.0438175431941862
C11509;0.0244199786991414;0.005044089905356;0.25;0.0099832486050542
C11510;0.3223294148525064;0.0;0.0;0.0263607494976069
C11511;0.035083644373798;0.1008149133444685;1.0;0.0959954974195376
C11512;0.2177438886418521;0.00362972187562;0.083333;0.0179629724062549
C11513;0.0885930423015312;0.1038787656580186;1.0;0.0711135740530124
C11514;0.1047668611302694;0.1699788558504897;1.0;0.0660094071428592
C11515;0.0954909302513629;0.0084217704192757;0.454545;0.0149265412177803
C11516;0.0017447317255669;0.013359619588834;1.0;0.0145130284099798
C11517;0.0557017935703136;0.0;0.0;0.07517038644037
C11518;0.0068063310358016;0.0220850223605141;0.333333;0.0386120973059806
C11519;0.0137638424030875;0.0535453308420118;1.0;0.0490906221398805
C11520;0.0014542824919717;0.0096852398991263;0.333333;0.0120539854219279
C11522;0.0154586443338886;0.0168843242304122;0.6;0.010687947888912
C11523;0.0995522291153249;0.0434610254535266;1.0;0.0215923971944341
C11524;0.1339342292219292;0.0;0.0;0.0133049668758741
C11526;0.1300027769162018;0.0089723462093978;0.272727;0.0100758001175303
C11527;0.0787264885605075;0.066175743384373;1.0;0.0583900739451875
C11528;0.1670941309897185;0.0417226333754557;1.0;0.193244295744114
C11529;0.0020879586563277;0.0582847688101669;1.0;0.0656123382547698
C11530;0.001196982730981;0.0002447003511653;0.083333;0.0023640798150348
C11531;0.1112484863419488;0.0;0.0;0.0280011021152438
C11532;0.1381037382421902;0.0577264441755912;0.916667;0.0963901945118507
C11533;0.0555362797822335;0.0205609470066723;0.916667;0.021356894066199
C11534;0.0094687832802283;0.0334884665587402;1.0;0.0317276330145562
C11536;0.1261767101798581;0.0;0.0;0.0707947212922362
C11537;0.1702078483432512;0.0228297270958941;1.0;0.028417297612725
C11538;0.3081533482787409;0.0185882543423606;0.833333;0.0210603502744246
C11539;0.0492268916726298;0.0229382109182441;0.416667;0.0195813708158081
C11540;0.2522731463547152;0.0;0.0;0.0313408535534596
C11541;0.0618136148771476;0.1670263421967199;1.0;0.1381623108547825
C11542;0.2306965241133024;0.0;0.0;0.11718852208663
C11543;0.0890527055010831;0.0064723242883247;0.25;0.0139723760831272
C11544;0.0961276128529099;0.0150423423370147;0.25;0.0461103089079688
C11545;0.0087961082398383;0.0248574773392181;0.75;0.039227449616923
C11546;0.0564718840128;0.0030587543895674;0.083333;0.0044189472222091
C11547;0.0206369722491794;0.0103655068753661;1.0;0.0033318847518815
C11548;0.0071807021499716;0.0298952458188356;1.0;0.0299480880166435
C11549;0.1375693881943796;0.0726570400189071;0.916667;0.0242097195439751
C11550;0.0227055905536613;0.0442879087235063;0.833333;0.0390422567483838
C11551;0.0002306419178835;0.0009779857368243;0.166667;0.0049328626338502
C11552;0.0057596258439449;0.0432030705000064;0.916667;0.0447951307510814
C11553;0.0332234840914795;0.0278099909929879;0.75;0.0479674583002968
C11554;0.1651620825574668;0.0736921225043368;1.0;0.0244684451397322
C11555;0.3111792360975186;0.0;0.0;0.0276527051081102
C11556;0.2745144614964142;0.0;0.0;0.0984908566167769
C11557;0.158582791039672;0.0;0.0;0.0123478836088992
C11558;0.0013908381707432;0.0052292465044045;0.666667;0.0046396310874769
C11559;0.0499244178161354;0.0;0.0;0.0284240574899464
C11560;0.0039390902273621;0.0097884218805344;0.083333;0.0095765743590823
C11561;0.1657509698863421;0.0707997643535618;1.0;0.0489341912259089
C11562;0.0645869831343599;0.0142733714834775;0.333333;0.0262895826909428
C11563;0.0834638841172198;0.0024223295595781;0.416667;0.0068911677428512
C11564;0.0581079163244821;0.0273831927971635;0.333333;0.0871735995104383
C11565;0.0309190217329385;0.0839322204497307;0.5;0.1602893255959381
C11566;0.2430055620516369;0.0361842487607456;0.583333;0.0170376508483879
C11567;0.1452786397201954;0.029956420906627;0.333333;0.0116544701937124
C11568;0.2816612953321913;0.0024145807151245;0.083333;0.0387591870302114
C11569;0.1556069492780081;0.0;0.0;0.1244172975622533
C11570;0.0111244172977335;0.0443835457774201;0.583333;0.0360131944295723
C11571;0.047420314731985;0.0100877719767934;0.833333;0.0435803889509906
C11572;0.0416797712466993;0.0266519465810976;0.166667;0.0302260057955844
C11573;0.4348730677407831;0.086279712485244;1.0;0.0563107625368155
C11574;0.0052987476135866;0.0261307348331153;1.0;0.0250615948468585
C11575;0.0073906822426649;0.0315598199576382;1.0;0.022817107886728
C11576;0.2073056229970528;0.0107188949658408;0.333333;0.018110365276194
C11577;0.1040757735262731;0.0029731092666595;0.833333;0.0552808493217537
C11578;0.051249242603841;0.0320643105149576;1.0;0.0793469522260438
C11579;0.1474404678175066;0.0;0.0;0.012153122960243
C11580;0.137221244269516;0.0;0.0;0.0116744055531107
C11581;0.0003453377697841;0.0015189774298591;0.25;0.0008910545789684
C11582;0.0408795752626188;0.0072088723453325;0.666667;0.0043240482626137
C11583;0.3765296197057131;0.0634034923226284;1.0;0.0405286514869781
C11585;0.0829253421658661;0.0851404284336098;1.0;0.0390554943541383
C11586;0.0069032318693584;0.0143932746555485;0.916667;0.0132012897818373
C11587;0.0926591215749679;0.0020391695930449;0.083333;0.0752296386309787
C11588;0.0938676847499659;0.0;0.0;0.0905476064136938
C11589;0.1454403344949457;0.0150502950984276;0.5;0.0145984109877972
C11590;0.0;0.0018071120933564;0.583333;0.0011585090795341
C11591;0.040681816422177;0.0094209635198677;1.0;0.0138664882296139
C11592;0.238041965861745;0.0;0.0;0.0313228599550957
C11593;0.1598578375832602;0.0190501262551853;0.75;0.0250131171439777
C11594;0.0578205965120068;0.0;0.0;0.0053420446140516
C11595;0.000956707527102;0.00181486093781;0.083333;0.0216066433471909
C11596;0.0003923881022267;0.0016313356744359;0.166667;0.0033296647261145
C11597;0.0660647084531847;0.0253358665257464;1.0;0.0624876330903899
C11598;0.0261399671819643;0.0023356648518737;0.083333;0.0406204941873766
C11599;0.4604056874540748;0.0;0.0;0.0359659210487254
C11600;0.044286680493491;0.0009176263168702;0.083333;0.0060015714217077
C11601;0.0567483898515518;0.0794393180853747;1.0;0.0506941070068894
C11602;0.1546638634550795;0.003792447609145;0.416667;0.0199121865745055
C11603;0.1894933947274708;0.0339321898621868;0.5;0.0205785133410183
C11604;0.0635259309902327;0.0264798406674446;1.0;0.0307327801700159
C11605;0.0011376342156909;0.005543686455652;1.0;0.0052032991844266
C11606;0.001461524260421;0.0074755957281028;1.0;0.0071928902869531
C11607;0.0655030949373084;0.0082688326997973;0.5;0.0223102259444645
C11608;0.0552496801766693;0.0072284483734257;1.0;0.0112657804572535
C11609;0.0057974105293702;0.0099250462432684;1.0;0.0054896262797311
C11610;0.1697381252998665;0.0;0.0;0.0131052151862776
C11611;0.0261698439272396;0.0496476620818657;1.0;0.0836407606396155
C11612;0.1456823712781933;0.4445919896932211;1.0;0.4406474532964053
C11613;0.1224794098751755;0.0062471999652525;0.25;0.013216822628036
C11614;0.1906603511579973;0.0;0.0;0.1019645501944957
C11615;0.2455780017703132;0.0092504889418891;0.333333;0.0251234967233813
C11616;0.0020730690414091;0.0066407596967102;0.333333;0.0056788413295332
C11617;0.0004222171662862;0.0036062714253;0.166667;0.0052484631632429
C11618;0.0043587482041615;0.0148225198548845;0.833333;0.0131362983663339
C11619;0.0103460918156549;0.0779937507608651;1.0;0.0681790538036031
C11621;0.0117532354918705;0.034715230985916;0.916667;0.0377201185624
C11622;0.1192256180275359;0.1683795351386645;1.0;0.2381673529588981
C11623;0.0179266252736859;0.0087056228266275;0.416667;0.011744181410707
C11624;0.00542944581715;0.0;0.0;0.0
C11625;0.0551656458671484;0.1810902909629917;1.0;0.152070910471101
C11626;0.0542659841886903;0.0053515966799872;0.666667;0.0112325545362362
C11627;0.0;0.053018409419169;0.083333;0.0480518297089487
C11628;0.3048510502462048;0.035170577556043;0.833333;0.0266534329330387
C11629;0.0087882929314777;0.0058728084279694;0.083333;0.0057611460990994
C11630;0.3120642648939483;0.0199114714912875;0.583333;0.0327253112890821
C11631;0.2919546983015808;0.0189642772153181;0.416667;0.0496803075555793
C11632;0.1391849760294975;0.0102570230530161;0.5;0.0242322723347103
C11633;6.646068325409486e-06;0.0;0.0;0.0023617328410877
C11634;7.053495912808189e-05;0.0003890735583529;0.166667;0.0033552049689108
C11635;0.0645585621365136;0.2327606053641987;1.0;0.190976555520832
C11636;0.0611133683312337;0.0105425067960424;0.272727;0.0106704209764262
C11637;0.1050665966482365;0.0211563845278414;0.416667;0.0367628373714029
C11638;0.4626078158410459;0.5175078003334858;1.0;0.5091594943448831
C11639;0.0043481884952477;0.0154299884766526;1.0;0.0137833060606293
C11640;0.0180471522547174;0.0092184739792783;0.166667;0.0010145943807428
C11641;0.0090119668803166;0.1018803794568345;0.833333;0.0933874569949091
C11642;0.0219418404525855;0.00635935429287;0.5;0.0158303254717746
C11643;0.005141902144517;0.0168090788724289;0.916667;0.0138475010680365
C11644;0.0003196411127725;0.006795328751863;1.0;0.0044174890432463
C11645;8.404491701603205e-05;0.0104658340193439;1.0;0.0071712294851149
C11646;0.0036999064402123;0.0233809146368942;0.666667;0.0178385350163781
C11647;0.0609251802345757;0.0326267134887194;0.3;0.017285718415945
C11648;0.2132508772230453;0.016784404920353;0.5;0.0659942982590247
C11649;0.1425497774669345;0.0135829086592725;0.916667;0.0405247359666336
C11650;0.0636876502357393;0.0081044756305979;1.0;0.0342744302381932
C11651;0.0025637647831093;0.0109607404795759;1.0;0.0094412755557865
C11652;0.0364542229114568;0.0;0.0;0.033948646745571
C11653;0.1826690732223501;0.0;0.0;0.0120567778481469
C11654;0.062577022335125;0.0199822306761662;0.75;0.0054873875242279
C11655;0.0815397156360343;0.0007084075166238;0.1;0.061623844137511
C11656;0.0370334254922314;0.0387931623380873;1.0;0.0382867321370863
C11657;0.1781062596017786;0.7932922331904623;1.0;0.7066754273647096
C11658;0.0532332708080657;0.0654495950922897;1.0;0.0823383899157321
C11659;0.0011935094589785;0.005352820181743;0.75;0.0059477218530621
C11660;0.0419845961568217;0.0069323609485156;1.0;0.0071177280135444
C11661;0.2806442620349237;0.00550616573514;0.083333;0.0289410320195335
C11662;0.0183992209002758;0.0665478918351037;0.583333;0.0896614287228527
C11663;0.145094228574473;0.0391897808239346;0.916667;0.0318317031176037
C11664;0.0002302135746262;0.0019677986572883;0.5;0.0042810980400317
C11666;0.2601924141542349;0.0057363879821947;0.416667;0.0284346217708882
C11667;0.0877033254123421;0.0697593800271902;0.25;0.0229597506787112
C11668;0.0907558340530186;0.0128174043940434;1.0;0.0240127227225477
C11669;0.0543269420500398;0.1180202028688261;0.833333;0.1114167092845054
C11670;0.0263955429624306;0.09682996812574;1.0;0.089071207202959
C11671;0.063884984776375;0.104823309013517;1.0;0.11181103233413
C11672;0.3996795255161973;0.0756081262539618;0.666667;0.0908975940288825
C11673;0.0013345789571359;0.0053613846940338;0.916667;0.0055275814591239
C11674;0.0070911274722143;0.0055057579012214;0.272727;0.0347054238636131
C11675;0.0021930659627569;0.0;0.0;0.0
C11676;0.082116042692912;0.0163431286204181;0.583333;0.0449939796279648
C11677;0.0548372687469433;0.0298501801708293;0.916667;0.0517481216661326
C11678;0.428457127132304;0.050022257536108;1.0;0.0334958367629254
C11679;0.1262270682128566;0.0074870150778238;0.333333;0.0135497463889628
C11680;0.1510260153250704;0.0031119767159459;0.333333;0.0048962087570934
C11681;0.0649931521582123;0.0;0.0;0.0116317672102088
C11682;0.0148767577942782;0.0094079128344722;0.666667;0.0103720820675935
C11683;0.3854376761411329;0.0;0.0;0.0259099753978488
C11684;0.0643865602897761;0.0060224834760989;0.416667;0.0086597142453918
C11685;0.184582967661818;0.0596269502363091;1.0;0.2108234562878131
C11686;0.0016029582468153;0.0078497833484265;0.333333;0.0098215960969482
C11687;0.0673880673060649;0.0;0.0;0.0803046801311057
C11688;0.0025949586957161;0.0120311005989652;0.583333;0.0164981849616
C11689;0.0851243805159815;0.0004732912625457;0.333333;0.0098679115996579
C11690;0.0853142537865354;0.0;0.0;0.0176417070583087
C11691;0.2767256024208648;0.013918759891247;0.416667;0.0349195637956594
C11692;0.0165155504177563;0.0712120844452755;0.583333;0.0806282221277686
